"Lake_ID","Sample1","Sample2","Date1","Date2","TimeDiff_days","predator","nutrients","distance","component"
"L11","L11_0.45_Oct22","L11_0.45_Feb23",2022-10-21,2023-02-21,123,0,1,0.514563106796116,"Total (SOR)"
"L11","L11_0.45_Oct22","L11_0.45_March23",2022-10-21,2023-03-28,158,0,1,0.487179487179487,"Total (SOR)"
"L11","L11_0.45_Oct22","L11_0.45_Apr23",2022-10-21,2023-05-03,194,0,1,0.518796992481203,"Total (SOR)"
"L11","L11_0.45_Nov22","L11_0.45_Dec22",2022-11-18,2022-12-15,27,0,1,0.388235294117647,"Total (SOR)"
"L11","L11_0.45_Nov22","L11_0.45_Janv23",2022-11-18,2023-01-25,68,0,1,0.522388059701492,"Total (SOR)"
"L11","L11_0.45_Nov22","L11_0.45_Feb23",2022-11-18,2023-02-21,95,0,1,0.516483516483517,"Total (SOR)"
"L11","L11_0.45_Nov22","L11_0.45_March23",2022-11-18,2023-03-28,130,0,1,0.542857142857143,"Total (SOR)"
"L11","L11_0.45_Nov22","L11_0.45_Apr23",2022-11-18,2023-05-03,166,0,1,0.553719008264463,"Total (SOR)"
"L11","L11_0.45_Dec22","L11_0.45_Janv23",2022-12-15,2023-01-25,41,0,1,0.5,"Total (SOR)"
"L11","L11_0.45_Dec22","L11_0.45_Feb23",2022-12-15,2023-02-21,68,0,1,0.340909090909091,"Total (SOR)"
"L11","L11_0.45_Dec22","L11_0.45_March23",2022-12-15,2023-03-28,103,0,1,0.549019607843137,"Total (SOR)"
"L11","L11_0.45_Dec22","L11_0.45_Apr23",2022-12-15,2023-05-03,139,0,1,0.508474576271186,"Total (SOR)"
"L11","L11_0.45_Janv23","L11_0.45_Feb23",2023-01-25,2023-02-21,27,0,1,0.485714285714286,"Total (SOR)"
"L11","L11_0.45_Janv23","L11_0.45_March23",2023-01-25,2023-03-28,62,0,1,0.642857142857143,"Total (SOR)"
"L11","L11_0.45_Janv23","L11_0.45_Apr23",2023-01-25,2023-05-03,98,0,1,0.68,"Total (SOR)"
"L11","L11_0.45_Feb23","L11_0.45_March23",2023-02-21,2023-03-28,35,0,1,0.388888888888889,"Total (SOR)"
"L11","L11_0.45_Feb23","L11_0.45_Apr23",2023-02-21,2023-05-03,71,0,1,0.419354838709677,"Total (SOR)"
"L11","L11_0.45_March23","L11_0.45_Apr23",2023-03-28,2023-05-03,36,0,1,0.260869565217391,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_May22",2022-04-21,2022-05-19,28,0,0,0.518518518518518,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_June22",2022-04-21,2022-06-23,63,0,0,0.607142857142857,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_July22",2022-04-21,2022-07-21,91,0,0,0.75,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_Aug22",2022-04-21,2022-08-18,119,0,0,0.67032967032967,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_Monthly_Sept22",2022-04-21,2022-09-22,154,0,0,0.565217391304348,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_Oct22",2022-04-21,2022-10-21,183,0,0,0.579831932773109,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_Nov22",2022-04-21,2022-11-18,211,0,0,0.652173913043478,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45B_Dec22",2022-04-21,2022-12-15,238,0,0,0.525,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_Janv23",2022-04-21,2023-01-25,279,0,0,0.619047619047619,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_Feb23",2022-04-21,2023-02-21,306,0,0,0.533333333333333,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_March23",2022-04-21,2023-03-28,341,0,0,0.772727272727273,"Total (SOR)"
"L12","L12_0.45_April22","L12_0.45_Apr23",2022-04-21,2023-05-03,377,0,0,0.484848484848485,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_June22",2022-05-19,2022-06-23,35,0,0,0.565217391304348,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_July22",2022-05-19,2022-07-21,63,0,0,0.695652173913043,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_Aug22",2022-05-19,2022-08-18,91,0,0,0.753086419753086,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_Monthly_Sept22",2022-05-19,2022-09-22,126,0,0,0.658536585365854,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_Oct22",2022-05-19,2022-10-21,155,0,0,0.724770642201835,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_Nov22",2022-05-19,2022-11-18,183,0,0,0.661016949152542,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45B_Dec22",2022-05-19,2022-12-15,210,0,0,0.657142857142857,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_Janv23",2022-05-19,2023-01-25,251,0,0,0.622641509433962,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_Feb23",2022-05-19,2023-02-21,278,0,0,0.64,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_March23",2022-05-19,2023-03-28,313,0,0,0.705882352941177,"Total (SOR)"
"L12","L12_0.45_May22","L12_0.45_Apr23",2022-05-19,2023-05-03,349,0,0,0.535714285714286,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45_July22",2022-06-23,2022-07-21,28,0,0,0.583333333333333,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45_Aug22",2022-06-23,2022-08-18,56,0,0,0.662650602409639,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45_Monthly_Sept22",2022-06-23,2022-09-22,91,0,0,0.619047619047619,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45_Oct22",2022-06-23,2022-10-21,120,0,0,0.675675675675676,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45_Nov22",2022-06-23,2022-11-18,148,0,0,0.704918032786885,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45B_Dec22",2022-06-23,2022-12-15,175,0,0,0.666666666666667,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45_Janv23",2022-06-23,2023-01-25,216,0,0,0.672727272727273,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45_Feb23",2022-06-23,2023-02-21,243,0,0,0.692307692307692,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45_March23",2022-06-23,2023-03-28,278,0,0,0.722222222222222,"Total (SOR)"
"L12","L12_0.45_June22","L12_0.45_Apr23",2022-06-23,2023-05-03,314,0,0,0.655172413793103,"Total (SOR)"
"L12","L12_0.45_July22","L12_0.45_Aug22",2022-07-21,2022-08-18,28,0,0,0.63855421686747,"Total (SOR)"
"L12","L12_0.45_July22","L12_0.45_Monthly_Sept22",2022-07-21,2022-09-22,63,0,0,0.69047619047619,"Total (SOR)"
"L12","L12_0.45_July22","L12_0.45_Oct22",2022-07-21,2022-10-21,92,0,0,0.747747747747748,"Total (SOR)"
"L12","L12_0.45_July22","L12_0.45_Nov22",2022-07-21,2022-11-18,120,0,0,0.770491803278688,"Total (SOR)"
"L12","L12_0.45_July22","L12_0.45B_Dec22",2022-07-21,2022-12-15,147,0,0,0.722222222222222,"Total (SOR)"
"L12","L12_0.45_July22","L12_0.45_Janv23",2022-07-21,2023-01-25,188,0,0,0.745454545454545,"Total (SOR)"
"L12","L12_0.45_July22","L12_0.45_Feb23",2022-07-21,2023-02-21,215,0,0,0.769230769230769,"Total (SOR)"
"L12","L12_0.45_July22","L12_0.45_March23",2022-07-21,2023-03-28,250,0,0,0.777777777777778,"Total (SOR)"
"L12","L12_0.45_July22","L12_0.45_Apr23",2022-07-21,2023-05-03,286,0,0,0.724137931034483,"Total (SOR)"
"L12","L12_0.45_Aug22","L12_0.45_Monthly_Sept22",2022-08-18,2022-09-22,35,0,0,0.378151260504202,"Total (SOR)"
"L12","L12_0.45_Aug22","L12_0.45_Oct22",2022-08-18,2022-10-21,64,0,0,0.383561643835616,"Total (SOR)"
"L12","L12_0.45_Aug22","L12_0.45_Nov22",2022-08-18,2022-11-18,92,0,0,0.5625,"Total (SOR)"
"L12","L12_0.45_Aug22","L12_0.45B_Dec22",2022-08-18,2022-12-15,119,0,0,0.532710280373832,"Total (SOR)"
"L12","L12_0.45_Aug22","L12_0.45_Janv23",2022-08-18,2023-01-25,160,0,0,0.533333333333333,"Total (SOR)"
"L12","L12_0.45_Aug22","L12_0.45_Feb23",2022-08-18,2023-02-21,187,0,0,0.563218390804598,"Total (SOR)"
"L12","L12_0.45_Aug22","L12_0.45_March23",2022-08-18,2023-03-28,222,0,0,0.802816901408451,"Total (SOR)"
"L12","L12_0.45_Aug22","L12_0.45_Apr23",2022-08-18,2023-05-03,258,0,0,0.548387096774194,"Total (SOR)"
"L12","L12_0.45_Monthly_Sept22","L12_0.45_Oct22",2022-09-22,2022-10-21,29,0,0,0.319727891156463,"Total (SOR)"
"L12","L12_0.45_Monthly_Sept22","L12_0.45_Nov22",2022-09-22,2022-11-18,57,0,0,0.608247422680412,"Total (SOR)"
"L12","L12_0.45_Monthly_Sept22","L12_0.45B_Dec22",2022-09-22,2022-12-15,84,0,0,0.537037037037037,"Total (SOR)"
"L12","L12_0.45_Monthly_Sept22","L12_0.45_Janv23",2022-09-22,2023-01-25,125,0,0,0.538461538461538,"Total (SOR)"
"L12","L12_0.45_Monthly_Sept22","L12_0.45_Feb23",2022-09-22,2023-02-21,152,0,0,0.568181818181818,"Total (SOR)"
"L12","L12_0.45_Monthly_Sept22","L12_0.45_March23",2022-09-22,2023-03-28,187,0,0,0.777777777777778,"Total (SOR)"
"L12","L12_0.45_Monthly_Sept22","L12_0.45_Apr23",2022-09-22,2023-05-03,223,0,0,0.574468085106383,"Total (SOR)"
"L12","L12_0.45_Oct22","L12_0.45_Nov22",2022-10-21,2022-11-18,28,0,0,0.564516129032258,"Total (SOR)"
"L12","L12_0.45_Oct22","L12_0.45B_Dec22",2022-10-21,2022-12-15,55,0,0,0.392592592592593,"Total (SOR)"
"L12","L12_0.45_Oct22","L12_0.45_Janv23",2022-10-21,2023-01-25,96,0,0,0.542372881355932,"Total (SOR)"
"L12","L12_0.45_Oct22","L12_0.45_Feb23",2022-10-21,2023-02-21,123,0,0,0.530434782608696,"Total (SOR)"
"L12","L12_0.45_Oct22","L12_0.45_March23",2022-10-21,2023-03-28,158,0,0,0.777777777777778,"Total (SOR)"
"L12","L12_0.45_Oct22","L12_0.45_Apr23",2022-10-21,2023-05-03,194,0,0,0.586776859504132,"Total (SOR)"
"L12","L12_0.45_Nov22","L12_0.45B_Dec22",2022-11-18,2022-12-15,27,0,0,0.411764705882353,"Total (SOR)"
"L12","L12_0.45_Nov22","L12_0.45_Janv23",2022-11-18,2023-01-25,68,0,0,0.441176470588235,"Total (SOR)"
"L12","L12_0.45_Nov22","L12_0.45_Feb23",2022-11-18,2023-02-21,95,0,0,0.446153846153846,"Total (SOR)"
"L12","L12_0.45_Nov22","L12_0.45_March23",2022-11-18,2023-03-28,130,0,0,0.755102040816326,"Total (SOR)"
"L12","L12_0.45_Nov22","L12_0.45_Apr23",2022-11-18,2023-05-03,166,0,0,0.549295774647887,"Total (SOR)"
"L12","L12_0.45B_Dec22","L12_0.45_Janv23",2022-12-15,2023-01-25,41,0,0,0.392405063291139,"Total (SOR)"
"L12","L12_0.45B_Dec22","L12_0.45_Feb23",2022-12-15,2023-02-21,68,0,0,0.368421052631579,"Total (SOR)"
"L12","L12_0.45B_Dec22","L12_0.45_March23",2022-12-15,2023-03-28,103,0,0,0.733333333333333,"Total (SOR)"
"L12","L12_0.45B_Dec22","L12_0.45_Apr23",2022-12-15,2023-05-03,139,0,0,0.439024390243902,"Total (SOR)"
"L12","L12_0.45_Janv23","L12_0.45_Feb23",2023-01-25,2023-02-21,27,0,0,0.288135593220339,"Total (SOR)"
"L12","L12_0.45_Janv23","L12_0.45_March23",2023-01-25,2023-03-28,62,0,0,0.674418604651163,"Total (SOR)"
"L12","L12_0.45_Janv23","L12_0.45_Apr23",2023-01-25,2023-05-03,98,0,0,0.507692307692308,"Total (SOR)"
"L12","L12_0.45_Feb23","L12_0.45_March23",2023-02-21,2023-03-28,35,0,0,0.7,"Total (SOR)"
"L12","L12_0.45_Feb23","L12_0.45_Apr23",2023-02-21,2023-05-03,71,0,0,0.516129032258065,"Total (SOR)"
"L12","L12_0.45_March23","L12_0.45_Apr23",2023-03-28,2023-05-03,36,0,0,0.739130434782609,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45_May22",2022-04-21,2022-05-19,28,0,0,0.585365853658537,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45_June22",2022-04-21,2022-06-23,63,0,0,0.428571428571429,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45_July22",2022-04-21,2022-07-21,91,0,0,0.563218390804598,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45_Aug22",2022-04-21,2022-08-18,119,0,0,0.421383647798742,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45_Sept22",2022-04-21,2022-09-22,154,0,0,0.388888888888889,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45B_Oct22",2022-04-21,2022-10-21,183,0,0,0.465753424657534,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45_Nov22",2022-04-21,2022-11-18,211,0,0,0.448818897637795,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45B_Janv23",2022-04-21,2023-01-25,279,0,0,0.426356589147287,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45_Feb23",2022-04-21,2023-02-21,306,0,0,0.461538461538462,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45_March23",2022-04-21,2023-03-28,341,0,0,0.445378151260504,"Total (SOR)"
"L2","L2_0.45_April22","L2_0.45_Apr23",2022-04-21,2023-05-03,377,0,0,0.62962962962963,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45_June22",2022-05-19,2022-06-23,35,0,0,0.595505617977528,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45_July22",2022-05-19,2022-07-21,63,0,0,0.543859649122807,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45_Aug22",2022-05-19,2022-08-18,91,0,0,0.643410852713178,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45_Sept22",2022-05-19,2022-09-22,126,0,0,0.684210526315789,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45B_Oct22",2022-05-19,2022-10-21,155,0,0,0.689655172413793,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45_Nov22",2022-05-19,2022-11-18,183,0,0,0.649484536082474,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45B_Janv23",2022-05-19,2023-01-25,251,0,0,0.676767676767677,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45_Feb23",2022-05-19,2023-02-21,278,0,0,0.621621621621622,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45_March23",2022-05-19,2023-03-28,313,0,0,0.662921348314607,"Total (SOR)"
"L2","L2_0.45_May22","L2_0.45_Apr23",2022-05-19,2023-05-03,349,0,0,0.647058823529412,"Total (SOR)"
"L2","L2_0.45_June22","L2_0.45_July22",2022-06-23,2022-07-21,28,0,0,0.531914893617021,"Total (SOR)"
"L2","L2_0.45_June22","L2_0.45_Aug22",2022-06-23,2022-08-18,56,0,0,0.421686746987952,"Total (SOR)"
"L2","L2_0.45_June22","L2_0.45_Sept22",2022-06-23,2022-09-22,91,0,0,0.456953642384106,"Total (SOR)"
"L2","L2_0.45_June22","L2_0.45B_Oct22",2022-06-23,2022-10-21,120,0,0,0.594771241830065,"Total (SOR)"
"L2","L2_0.45_June22","L2_0.45_Nov22",2022-06-23,2022-11-18,148,0,0,0.537313432835821,"Total (SOR)"
"L2","L2_0.45_June22","L2_0.45B_Janv23",2022-06-23,2023-01-25,216,0,0,0.588235294117647,"Total (SOR)"
"L2","L2_0.45_June22","L2_0.45_Feb23",2022-06-23,2023-02-21,243,0,0,0.567567567567568,"Total (SOR)"
"L2","L2_0.45_June22","L2_0.45_March23",2022-06-23,2023-03-28,278,0,0,0.523809523809524,"Total (SOR)"
"L2","L2_0.45_June22","L2_0.45_Apr23",2022-06-23,2023-05-03,314,0,0,0.704545454545455,"Total (SOR)"
"L2","L2_0.45_July22","L2_0.45_Aug22",2022-07-21,2022-08-18,28,0,0,0.582089552238806,"Total (SOR)"
"L2","L2_0.45_July22","L2_0.45_Sept22",2022-07-21,2022-09-22,63,0,0,0.563025210084034,"Total (SOR)"
"L2","L2_0.45_July22","L2_0.45B_Oct22",2022-07-21,2022-10-21,92,0,0,0.636363636363636,"Total (SOR)"
"L2","L2_0.45_July22","L2_0.45_Nov22",2022-07-21,2022-11-18,120,0,0,0.607843137254902,"Total (SOR)"
"L2","L2_0.45_July22","L2_0.45B_Janv23",2022-07-21,2023-01-25,188,0,0,0.673076923076923,"Total (SOR)"
"L2","L2_0.45_July22","L2_0.45_Feb23",2022-07-21,2023-02-21,215,0,0,0.569620253164557,"Total (SOR)"
"L2","L2_0.45_July22","L2_0.45_March23",2022-07-21,2023-03-28,250,0,0,0.595744680851064,"Total (SOR)"
"L2","L2_0.45_July22","L2_0.45_Apr23",2022-07-21,2023-05-03,286,0,0,0.642857142857143,"Total (SOR)"
"L2","L2_0.45_Aug22","L2_0.45_Sept22",2022-08-18,2022-09-22,35,0,0,0.287958115183246,"Total (SOR)"
"L2","L2_0.45_Aug22","L2_0.45B_Oct22",2022-08-18,2022-10-21,64,0,0,0.38860103626943,"Total (SOR)"
"L2","L2_0.45_Aug22","L2_0.45_Nov22",2022-08-18,2022-11-18,92,0,0,0.436781609195402,"Total (SOR)"
"L2","L2_0.45_Aug22","L2_0.45B_Janv23",2022-08-18,2023-01-25,160,0,0,0.465909090909091,"Total (SOR)"
"L2","L2_0.45_Aug22","L2_0.45_Feb23",2022-08-18,2023-02-21,187,0,0,0.549668874172185,"Total (SOR)"
"L2","L2_0.45_Aug22","L2_0.45_March23",2022-08-18,2023-03-28,222,0,0,0.457831325301205,"Total (SOR)"
"L2","L2_0.45_Aug22","L2_0.45_Apr23",2022-08-18,2023-05-03,258,0,0,0.671875,"Total (SOR)"
"L2","L2_0.45_Sept22","L2_0.45B_Oct22",2022-09-22,2022-10-21,29,0,0,0.292134831460674,"Total (SOR)"
"L2","L2_0.45_Sept22","L2_0.45_Nov22",2022-09-22,2022-11-18,57,0,0,0.383647798742138,"Total (SOR)"
"L2","L2_0.45_Sept22","L2_0.45B_Janv23",2022-09-22,2023-01-25,125,0,0,0.46583850931677,"Total (SOR)"
"L2","L2_0.45_Sept22","L2_0.45_Feb23",2022-09-22,2023-02-21,152,0,0,0.485294117647059,"Total (SOR)"
"L2","L2_0.45_Sept22","L2_0.45_March23",2022-09-22,2023-03-28,187,0,0,0.443708609271523,"Total (SOR)"
"L2","L2_0.45_Sept22","L2_0.45_Apr23",2022-09-22,2023-05-03,223,0,0,0.663716814159292,"Total (SOR)"
"L2","L2_0.45B_Oct22","L2_0.45_Nov22",2022-10-21,2022-11-18,28,0,0,0.37888198757764,"Total (SOR)"
"L2","L2_0.45B_Oct22","L2_0.45B_Janv23",2022-10-21,2023-01-25,96,0,0,0.484662576687117,"Total (SOR)"
"L2","L2_0.45B_Oct22","L2_0.45_Feb23",2022-10-21,2023-02-21,123,0,0,0.507246376811594,"Total (SOR)"
"L2","L2_0.45B_Oct22","L2_0.45_March23",2022-10-21,2023-03-28,158,0,0,0.450980392156863,"Total (SOR)"
"L2","L2_0.45B_Oct22","L2_0.45_Apr23",2022-10-21,2023-05-03,194,0,0,0.652173913043478,"Total (SOR)"
"L2","L2_0.45_Nov22","L2_0.45B_Janv23",2022-11-18,2023-01-25,68,0,0,0.375,"Total (SOR)"
"L2","L2_0.45_Nov22","L2_0.45_Feb23",2022-11-18,2023-02-21,95,0,0,0.445378151260504,"Total (SOR)"
"L2","L2_0.45_Nov22","L2_0.45_March23",2022-11-18,2023-03-28,130,0,0,0.417910447761194,"Total (SOR)"
"L2","L2_0.45_Nov22","L2_0.45_Apr23",2022-11-18,2023-05-03,166,0,0,0.604166666666667,"Total (SOR)"
"L2","L2_0.45B_Janv23","L2_0.45_Feb23",2023-01-25,2023-02-21,27,0,0,0.371900826446281,"Total (SOR)"
"L2","L2_0.45B_Janv23","L2_0.45_March23",2023-01-25,2023-03-28,62,0,0,0.323529411764706,"Total (SOR)"
"L2","L2_0.45B_Janv23","L2_0.45_Apr23",2023-01-25,2023-05-03,98,0,0,0.612244897959184,"Total (SOR)"
"L2","L2_0.45_Feb23","L2_0.45_March23",2023-02-21,2023-03-28,35,0,0,0.243243243243243,"Total (SOR)"
"L2","L2_0.45_Feb23","L2_0.45_Apr23",2023-02-21,2023-05-03,71,0,0,0.397260273972603,"Total (SOR)"
"L2","L2_0.45_March23","L2_0.45_Apr23",2023-03-28,2023-05-03,36,0,0,0.477272727272727,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_May22",2022-04-21,2022-05-19,28,1,1,0.5,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_June22",2022-04-21,2022-06-23,63,1,1,0.446808510638298,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_July22",2022-04-21,2022-07-21,91,1,1,0.494505494505495,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_Aug22",2022-04-21,2022-08-18,119,1,1,0.575757575757576,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_Sept22",2022-04-21,2022-09-22,154,1,1,0.519230769230769,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_Oct22",2022-04-21,2022-10-21,183,1,1,0.631578947368421,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_Nov22",2022-04-21,2022-11-18,211,1,1,0.531034482758621,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_Dec22",2022-04-21,2022-12-15,238,1,1,0.590361445783133,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_Janv23",2022-04-21,2023-01-25,279,1,1,0.5,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_Feb23",2022-04-21,2023-02-21,306,1,1,0.509803921568627,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45_March23",2022-04-21,2023-03-28,341,1,1,0.5,"Total (SOR)"
"L3","L3_0.45_April22","L3_0.45B_Apr23",2022-04-21,2023-05-03,377,1,1,0.573770491803279,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_June22",2022-05-19,2022-06-23,35,1,1,0.468085106382979,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_July22",2022-05-19,2022-07-21,63,1,1,0.384615384615385,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_Aug22",2022-05-19,2022-08-18,91,1,1,0.595959595959596,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_Sept22",2022-05-19,2022-09-22,126,1,1,0.596153846153846,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_Oct22",2022-05-19,2022-10-21,155,1,1,0.631578947368421,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_Nov22",2022-05-19,2022-11-18,183,1,1,0.517241379310345,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_Dec22",2022-05-19,2022-12-15,210,1,1,0.590361445783133,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_Janv23",2022-05-19,2023-01-25,251,1,1,0.557692307692308,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_Feb23",2022-05-19,2023-02-21,278,1,1,0.666666666666667,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45_March23",2022-05-19,2023-03-28,313,1,1,0.608695652173913,"Total (SOR)"
"L3","L3_0.45_May22","L3_0.45B_Apr23",2022-05-19,2023-05-03,349,1,1,0.639344262295082,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45_July22",2022-06-23,2022-07-21,28,1,1,0.360824742268041,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45_Aug22",2022-06-23,2022-08-18,56,1,1,0.466666666666667,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45_Sept22",2022-06-23,2022-09-22,91,1,1,0.509090909090909,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45_Oct22",2022-06-23,2022-10-21,120,1,1,0.634146341463415,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45_Nov22",2022-06-23,2022-11-18,148,1,1,0.52317880794702,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45_Dec22",2022-06-23,2022-12-15,175,1,1,0.50561797752809,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45_Janv23",2022-06-23,2023-01-25,216,1,1,0.490909090909091,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45_Feb23",2022-06-23,2023-02-21,243,1,1,0.537037037037037,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45_March23",2022-06-23,2023-03-28,278,1,1,0.489795918367347,"Total (SOR)"
"L3","L3_0.45_June22","L3_0.45B_Apr23",2022-06-23,2023-05-03,314,1,1,0.671641791044776,"Total (SOR)"
"L3","L3_0.45_July22","L3_0.45_Aug22",2022-07-21,2022-08-18,28,1,1,0.529411764705882,"Total (SOR)"
"L3","L3_0.45_July22","L3_0.45_Sept22",2022-07-21,2022-09-22,63,1,1,0.588785046728972,"Total (SOR)"
"L3","L3_0.45_July22","L3_0.45_Oct22",2022-07-21,2022-10-21,92,1,1,0.721518987341772,"Total (SOR)"
"L3","L3_0.45_July22","L3_0.45_Nov22",2022-07-21,2022-11-18,120,1,1,0.540540540540541,"Total (SOR)"
"L3","L3_0.45_July22","L3_0.45_Dec22",2022-07-21,2022-12-15,147,1,1,0.627906976744186,"Total (SOR)"
"L3","L3_0.45_July22","L3_0.45_Janv23",2022-07-21,2023-01-25,188,1,1,0.607476635514019,"Total (SOR)"
"L3","L3_0.45_July22","L3_0.45_Feb23",2022-07-21,2023-02-21,215,1,1,0.638095238095238,"Total (SOR)"
"L3","L3_0.45_July22","L3_0.45_March23",2022-07-21,2023-03-28,250,1,1,0.705263157894737,"Total (SOR)"
"L3","L3_0.45_July22","L3_0.45B_Apr23",2022-07-21,2023-05-03,286,1,1,0.71875,"Total (SOR)"
"L3","L3_0.45_Aug22","L3_0.45_Sept22",2022-08-18,2022-09-22,35,1,1,0.339130434782609,"Total (SOR)"
"L3","L3_0.45_Aug22","L3_0.45_Oct22",2022-08-18,2022-10-21,64,1,1,0.609195402298851,"Total (SOR)"
"L3","L3_0.45_Aug22","L3_0.45_Nov22",2022-08-18,2022-11-18,92,1,1,0.487179487179487,"Total (SOR)"
"L3","L3_0.45_Aug22","L3_0.45_Dec22",2022-08-18,2022-12-15,119,1,1,0.595744680851064,"Total (SOR)"
"L3","L3_0.45_Aug22","L3_0.45_Janv23",2022-08-18,2023-01-25,160,1,1,0.6,"Total (SOR)"
"L3","L3_0.45_Aug22","L3_0.45_Feb23",2022-08-18,2023-02-21,187,1,1,0.592920353982301,"Total (SOR)"
"L3","L3_0.45_Aug22","L3_0.45_March23",2022-08-18,2023-03-28,222,1,1,0.650485436893204,"Total (SOR)"
"L3","L3_0.45_Aug22","L3_0.45B_Apr23",2022-08-18,2023-05-03,258,1,1,0.722222222222222,"Total (SOR)"
"L3","L3_0.45_Sept22","L3_0.45_Oct22",2022-09-22,2022-10-21,29,1,1,0.608695652173913,"Total (SOR)"
"L3","L3_0.45_Sept22","L3_0.45_Nov22",2022-09-22,2022-11-18,57,1,1,0.440993788819876,"Total (SOR)"
"L3","L3_0.45_Sept22","L3_0.45_Dec22",2022-09-22,2022-12-15,84,1,1,0.555555555555556,"Total (SOR)"
